file, real_x, real_y, real_z, detected_x, detected_y, detected_z
559.jpg,300,0,100,-133.72941073389077,-73.93675716735292,303.00602841748616
601.jpg,100,100,100,53.50437355186807,-24.020048385435185,305.2072567299448
602.jpg,100,100,100,53.50437355186807,-24.020048385435185,305.2072567299448
605.jpg,100,100,100,54.48538136313358,-24.360133970634294,305.1505445934995
607.jpg,100,100,100,53.41503405087338,-23.632313145779424,300.03552011929037
608.jpg,100,100,100,53.41503405087338,-23.632313145779424,300.03552011929037
609.jpg,100,100,100,51.53865261037284,-23.431155583192965,304.2922543479514
610.jpg,200,100,100,-49.909504449480764,-25.34944407925739,310.6603102252928
611.jpg,200,100,100,-49.68644414749594,-24.742480419328743,309.30793455313307
612.jpg,200,100,100,-49.68644414749594,-24.742480419328743,309.30793455313307
613.jpg,200,100,100,-48.16229926147553,-24.3773512567913,302.8286855095174
614.jpg,200,100,100,-50.029701958953495,-25.163993539624666,316.673367874105
615.jpg,200,100,100,-48.40646484404385,-24.74627803198043,309.51511569422127
616.jpg,200,100,100,-48.40646484404385,-24.74627803198043,309.51511569422127
617.jpg,200,100,100,-49.26428092504776,-24.69187191986259,310.7915296847172
618.jpg,200,100,100,-50.2907096791374,-23.42206479722976,302.92810575480814
619.jpg,200,100,100,-52.753304450071795,-22.45066549799524,304.84957561065943
620.jpg,300,100,100,-129.854944134392,-25.884053914761566,257.44603409602956
621.jpg,300,100,100,-127.87679803642631,-25.51189899510702,253.8617790925212
622.jpg,300,100,100,-127.87679803642631,-25.51189899510702,253.8617790925212
623.jpg,300,100,100,-132.44232822988144,-26.37443280625674,262.2091684577229
624.jpg,300,100,100,-132.44232822988144,-26.37443280625674,262.2091684577229
625.jpg,300,100,100,-128.33977242678924,-24.902040647424595,253.43357090748472
626.jpg,300,100,100,-128.33977242678924,-24.902040647424595,253.43357090748472
627.jpg,300,100,100,-127.44967779222559,-24.09683355127751,249.30494206569736
628.jpg,300,100,100,-127.44967779222559,-24.09683355127751,249.30494206569736
629.jpg,300,100,100,-123.84174538338024,-23.018631594326393,240.93123195426162
670.jpg,100,200,100,57.51691078022834,38.56921391926105,223.29262303430727
671.jpg,100,200,100,57.51691078022834,38.56921391926105,223.29262303430727
672.jpg,100,200,100,53.428203194766205,37.44543489119348,214.8776928764667
673.jpg,100,200,100,52.874749012159754,37.59399530941438,215.10054241073956
674.jpg,100,200,100,52.874749012159754,37.59399530941438,215.10054241073956
675.jpg,100,200,100,56.201860493970955,38.27807501910264,224.67963854486757
676.jpg,100,200,100,56.95207708781302,37.38630150101321,223.70934446757684
677.jpg,100,200,100,55.28513927049138,37.20657575415009,222.07557786396438
678.jpg,100,200,100,51.88397429532883,37.11962136406437,218.238319933297
679.jpg,100,200,100,51.88397429532883,37.11962136406437,218.238319933297
680.jpg,200,200,100,-49.6669720918129,34.06634848679395,215.66279658367637
681.jpg,200,200,100,-50.072486835329286,35.3618176220644,217.83979869830335
682.jpg,200,200,100,-48.78291887790725,34.7937175400399,210.59514074372802
683.jpg,200,200,100,-49.354907694589485,34.9227251473214,212.12565338686034
684.jpg,200,200,100,-49.354907694589485,34.9227251473214,212.12565338686034
685.jpg,200,200,100,-49.354907694589485,34.9227251473214,212.12565338686034
686.jpg,200,200,100,-49.66031434753675,35.22507820355268,215.55955274257624
687.jpg,200,200,100,-48.47518814962561,34.358551064770666,210.96057231488973
688.jpg,200,200,100,-48.47518814962561,34.358551064770666,210.96057231488973
689.jpg,200,200,100,-50.566810364789404,35.132492177719065,211.68398003191834
690.jpg,300,200,100,-152.18618697906277,37.85836616021202,189.89989370199248
691.jpg,300,200,100,-157.96078726428476,39.34831556663464,195.91026525341988
692.jpg,300,200,100,-158.14216684003082,39.33755184980496,195.83042067820776
693.jpg,300,200,100,-159.31297231698684,39.43744083068447,196.93289530425403
694.jpg,300,200,100,-161.2825501782515,40.31838755849183,199.11852837694343
695.jpg,300,200,100,-161.2825501782515,40.31838755849183,199.11852837694343
696.jpg,300,200,100,-159.42741572407454,39.34268882356463,197.0824640566485
697.jpg,300,200,100,-159.42741572407454,39.34268882356463,197.0824640566485
698.jpg,300,200,100,-160.31036346865233,39.50074042242019,197.84474145471177
699.jpg,300,200,100,-160.31036346865233,39.50074042242019,197.84474145471177
880.jpg,100,0,200,37.593101098991106,-124.03825086446265,254.68344024336568
950.jpg,100,100,200,45.06339322403292,-83.98828789319693,207.2858833484242
951.jpg,100,100,200,46.23477360859127,-86.4009582841319,213.2754456774037
952.jpg,100,100,200,45.053104470214215,-84.20360778473614,206.46239919342077
953.jpg,100,100,200,45.053104470214215,-84.20360778473614,206.46239919342077
954.jpg,100,100,200,45.44822012940965,-84.78992341900104,208.95093770385478
955.jpg,100,100,200,45.72800277654845,-84.94814280953685,210.38324191900767
956.jpg,100,100,200,45.72800277654845,-84.94814280953685,210.38324191900767
957.jpg,100,100,200,44.94913855007863,-83.78822821239663,208.61422203365896
958.jpg,100,100,200,44.62932707078937,-83.71928032582866,209.54505517075876
959.jpg,100,100,200,43.26522706667101,-83.96649329343059,210.25992330921838
960.jpg,200,100,200,-41.923398377001874,-92.4390565021361,226.9509358119639
961.jpg,200,100,200,-41.923398377001874,-92.4390565021361,226.9509358119639
962.jpg,200,100,200,-42.72350706891012,-92.82726326446107,228.52467092547292
963.jpg,200,100,200,-42.5831972697729,-91.96036131911737,226.37487479213928
964.jpg,200,100,200,-42.79115371440669,-90.95367142487879,224.14977509388672
965.jpg,200,100,200,-43.981188985552734,-91.08789572676032,224.95047200537346
966.jpg,200,100,200,-43.981188985552734,-91.08789572676032,224.95047200537346
967.jpg,200,100,200,-45.00469095845763,-91.38046361196292,226.27496631311115
968.jpg,200,100,200,-45.62552564451538,-89.99743243104326,222.95284875092784
969.jpg,200,100,200,-46.99960498190939,-90.36246603318072,223.9591821762717
970.jpg,300,100,200,-130.65751950799492,-95.1608593313858,209.71232993665325
971.jpg,300,100,200,-130.65751950799492,-95.1608593313858,209.71232993665325
972.jpg,300,100,200,-131.66715551431187,-95.00157007958867,209.46183591875186
973.jpg,300,100,200,-133.6176614857743,-95.69030045102525,209.71634763899533
974.jpg,300,100,200,-133.54523368913988,-95.06508904855522,208.39064993247817
975.jpg,300,100,200,-136.0132358491685,-96.2452778880446,211.69764302126174
976.jpg,300,100,200,-136.0132358491685,-96.2452778880446,211.69764302126174
977.jpg,300,100,200,-136.01089325155775,-95.60759664267971,210.86317966497126
978.jpg,300,100,200,-136.6942691258496,-95.26804822233284,209.62060627820657
979.jpg,300,100,200,-136.6942691258496,-95.26804822233284,209.62060627820657
1020.jpg,100,200,200,59.06352373374062,-29.171109584193573,150.47940908706383
1021.jpg,100,200,200,57.386664726811354,-28.491280238650504,147.61079557499866
1022.jpg,100,200,200,57.871821634605254,-28.433200749141303,149.67372130299242
1023.jpg,100,200,200,57.871821634605254,-28.433200749141303,149.67372130299242
1024.jpg,100,200,200,57.31641485504671,-28.141170273987544,149.22586768444648
1025.jpg,100,200,200,57.31641485504671,-28.141170273987544,149.22586768444648
1026.jpg,100,200,200,57.31641485504671,-28.141170273987544,149.22586768444648
1027.jpg,100,200,200,53.32584177432198,-26.95184194411951,144.22079093313434
1028.jpg,100,200,200,53.32584177432198,-26.95184194411951,144.22079093313434
1029.jpg,100,200,200,51.290091727129344,-26.667689929193394,143.78452465857015
1030.jpg,200,200,200,-39.300644117311975,-36.491847523476586,172.56857657372922
1031.jpg,200,200,200,-40.23197854083387,-36.686931110398056,174.83001663038468
1032.jpg,200,200,200,-40.23197854083387,-36.686931110398056,174.83001663038468
1033.jpg,200,200,200,-40.39244949169379,-36.494796520437276,173.88479773371043
1034.jpg,200,200,200,-41.36439921079915,-35.933668521074935,174.7864163992398
1035.jpg,200,200,200,-42.43469542061614,-34.6642519112055,171.6270711939405
1036.jpg,200,200,200,-42.43469542061614,-34.6642519112055,171.6270711939405
1037.jpg,200,200,200,-43.01102654656327,-32.493828011129246,167.84946429107598
1038.jpg,200,200,200,-43.01102654656327,-32.493828011129246,167.84946429107598
1039.jpg,200,200,200,-44.19937597215232,-31.69594655878629,166.8529254682671
