file, real_x, real_y, real_z, detected_x, detected_y, detected_z
79.jpg,-300,-100,27,102.33218584872846,-67.58540141385745,531.3179820015583
80.jpg,-200,-100,27,21.02557226909491,-65.7705433422761,533.9723922439475
81.jpg,-200,-100,27,21.02557226909491,-65.7705433422761,533.9723922439475
82.jpg,-200,-100,27,21.02557226909491,-65.7705433422761,533.9723922439475
83.jpg,-200,-100,27,20.60030595312156,-63.389140966578495,523.6233431582523
84.jpg,-200,-100,27,20.60030595312156,-63.389140966578495,523.6233431582523
85.jpg,-200,-100,27,20.60030595312156,-63.389140966578495,523.6233431582523
86.jpg,-200,-100,27,20.60030595312156,-63.389140966578495,523.6233431582523
87.jpg,-200,-100,27,20.573354827762596,-65.16414777381465,532.1615515719809
88.jpg,-200,-100,27,20.573354827762596,-65.16414777381465,532.1615515719809
89.jpg,-200,-100,27,20.573354827762596,-65.16414777381465,532.1615515719809
90.jpg,-100,-100,27,-90.29779234996559,-66.72803758357387,532.5749955963415
91.jpg,-100,-100,27,-90.29779234996559,-66.72803758357387,532.5749955963415
92.jpg,-100,-100,27,-93.69478848196754,-69.70298625906007,553.3350658635932
93.jpg,-100,-100,27,-90.29779234996559,-66.72803758357387,532.5749955963415
94.jpg,-100,-100,27,-90.29779234996559,-66.72803758357387,532.5749955963415
95.jpg,-100,-100,27,-90.29779234996559,-66.72803758357387,532.5749955963415
96.jpg,-100,-100,27,-90.29779234996559,-66.72803758357387,532.5749955963415
97.jpg,-100,-100,27,-87.49879130567511,-65.1293794118628,517.6476897286664
98.jpg,-100,-100,27,-87.79926618714423,-65.25235334059988,520.2126278293592
99.jpg,-100,-100,27,-87.79926618714423,-65.25235334059988,520.2126278293592
100.jpg,0,-100,27,-188.49874434987703,-63.623465807432865,496.0276902121372
101.jpg,0,-100,27,-188.49874434987703,-63.623465807432865,496.0276902121372
102.jpg,0,-100,27,-188.49874434987703,-63.623465807432865,496.0276902121372
104.jpg,0,-100,27,-183.27476029025888,-62.06078085627908,483.3614672750079
106.jpg,0,-100,27,-178.66770959993244,-60.80589832939138,472.40036362180734
107.jpg,0,-100,27,-178.66770959993244,-60.80589832939138,472.40036362180734
108.jpg,0,-100,27,-178.66770959993244,-60.80589832939138,472.40036362180734
109.jpg,0,-100,27,-177.73184531399275,-60.83873199745725,472.99336473837656
140.jpg,-300,0,27,108.00483909927858,1.705329559550844,395.5941732717008
141.jpg,-300,0,27,108.00483909927858,1.705329559550844,395.5941732717008
142.jpg,-300,0,27,108.00483909927858,1.705329559550844,395.5941732717008
143.jpg,-300,0,27,108.00483909927858,1.705329559550844,395.5941732717008
144.jpg,-300,0,27,108.00483909927858,1.705329559550844,395.5941732717008
145.jpg,-300,0,27,107.0380693663617,2.2593445228696596,389.21013544777355
146.jpg,-300,0,27,107.49366790385469,1.8343856933749412,386.8441537785367
147.jpg,-300,0,27,107.49366790385469,1.8343856933749412,386.8441537785367
148.jpg,-300,0,27,106.89340274764415,2.2419867392072175,383.8308439441128
149.jpg,-300,0,27,120.06988694436895,1.9389127642931039,429.3216807216542
152.jpg,-200,0,27,17.286949094772602,0.22769762802610152,435.9301820832274
153.jpg,-200,0,27,17.286949094772602,0.22769762802610152,435.9301820832274
154.jpg,-200,0,27,16.51349342288707,0.36859660533883115,424.6931989607872
155.jpg,-200,0,27,16.51349342288707,0.36859660533883115,424.6931989607872
156.jpg,-200,0,27,16.51349342288707,0.36859660533883115,424.6931989607872
157.jpg,-200,0,27,16.96169185394314,0.37641663309617274,430.1365385491812
158.jpg,-200,0,27,17.19695705653551,0.6111654898864795,435.8944066486749
159.jpg,-200,0,27,17.277095945914898,-0.016637814526420745,430.8215122535519
160.jpg,-100,0,27,-94.3600316146867,-3.8888835134584476,431.451553964913
161.jpg,-100,0,27,-94.3600316146867,-3.8888835134584476,431.451553964913
162.jpg,-100,0,27,-94.3600316146867,-3.8888835134584476,431.451553964913
163.jpg,-100,0,27,-94.3600316146867,-3.8888835134584476,431.451553964913
164.jpg,-100,0,27,-94.68381434241334,-3.8885297537860675,431.8809219804278
165.jpg,-100,0,27,-94.68381434241334,-3.8885297537860675,431.8809219804278
166.jpg,-100,0,27,-94.76423491679901,-4.123125499371167,432.2356717777424
167.jpg,-100,0,27,-94.49102804698482,-3.6633088971019716,432.0608086492395
168.jpg,-100,0,27,-94.49102804698482,-3.6633088971019716,432.0608086492395
169.jpg,-100,0,27,-93.4199356030318,-3.069128147487047,431.94575342140956
170.jpg,0,0,27,-164.89058098314936,-6.567055344944184,360.7513352457998
171.jpg,0,0,27,-164.49326707091612,-6.346757997171661,359.9009446399811
172.jpg,0,0,27,-164.49326707091612,-6.346757997171661,359.9009446399811
173.jpg,0,0,27,-168.36914491541,-6.4928404211584665,367.84250523799193
174.jpg,0,0,27,-164.49326707091612,-6.346757997171661,359.9009446399811
175.jpg,0,0,27,-164.49326707091612,-6.346757997171661,359.9009446399811
176.jpg,0,0,27,-164.49326707091612,-6.346757997171661,359.9009446399811
177.jpg,0,0,27,-164.49326707091612,-6.346757997171661,359.9009446399811
178.jpg,0,0,27,-164.89058098314936,-6.567055344944184,360.7513352457998
179.jpg,0,0,27,-164.89058098314936,-6.567055344944184,360.7513352457998
210.jpg,-300,100,27,109.4502624475229,57.34998187740096,319.05319509662394
211.jpg,-300,100,27,109.4502624475229,57.34998187740096,319.05319509662394
212.jpg,-300,100,27,109.4502624475229,57.34998187740096,319.05319509662394
213.jpg,-300,100,27,109.4502624475229,57.34998187740096,319.05319509662394
214.jpg,-300,100,27,109.56298961257508,57.23872500403185,318.2873475307847
215.jpg,-300,100,27,109.56298961257508,57.23872500403185,318.2873475307847
216.jpg,-300,100,27,110.52945894338991,58.009962055650966,321.62595245098584
217.jpg,-300,100,27,109.11257308698792,57.086324328682686,317.5095450308252
218.jpg,-300,100,27,109.4502624475229,57.34998187740096,319.05319509662394
219.jpg,-300,100,27,109.4502624475229,57.34998187740096,319.05319509662394
220.jpg,-200,100,27,17.79000723550843,59.16850562878529,346.93713310626947
221.jpg,-200,100,27,18.13392874229866,60.147615330385065,353.8049815332437
222.jpg,-200,100,27,18.13392874229866,60.147615330385065,353.8049815332437
223.jpg,-200,100,27,18.13392874229866,60.147615330385065,353.8049815332437
224.jpg,-200,100,27,18.13392874229866,60.147615330385065,353.8049815332437
225.jpg,-200,100,27,18.13392874229866,60.147615330385065,353.8049815332437
226.jpg,-200,100,27,18.13392874229866,60.147615330385065,353.8049815332437
227.jpg,-200,100,27,17.79000723550843,59.16850562878529,346.93713310626947
228.jpg,-200,100,27,18.13392874229866,60.147615330385065,353.8049815332437
229.jpg,-200,100,27,17.275487246409096,58.05041132176521,340.35966087178707
230.jpg,-100,100,27,-79.81190279793145,52.12958313586239,316.537914069751
231.jpg,-100,100,27,-81.1683849256691,52.94746642395523,322.66683834084705
232.jpg,-100,100,27,-81.1683849256691,52.94746642395523,322.66683834084705
233.jpg,-100,100,27,-80.28472050832492,52.217727512472145,317.0039470143499
234.jpg,-100,100,27,-80.28472050832492,52.217727512472145,317.0039470143499
235.jpg,-100,100,27,-79.81190279793145,52.12958313586239,316.537914069751
236.jpg,-100,100,27,-81.1683849256691,52.94746642395523,322.66683834084705
237.jpg,-100,100,27,-79.0735911272651,51.71212154765733,312.8888354691679
238.jpg,-100,100,27,-81.38229164036476,53.11936071090645,319.1155557951849
239.jpg,-100,100,27,-83.28243945953194,54.2075463934489,322.13874472530705
240.jpg,0,100,27,-148.12927954844844,43.70362077696781,250.07073263790747
241.jpg,0,100,27,-148.12927954844844,43.70362077696781,250.07073263790747
242.jpg,0,100,27,-151.11537882565733,44.842669410019866,254.74687982850293
243.jpg,0,100,27,-151.11537882565733,44.842669410019866,254.74687982850293
244.jpg,0,100,27,-151.11537882565733,44.842669410019866,254.74687982850293
245.jpg,0,100,27,-151.11537882565733,44.842669410019866,254.74687982850293
246.jpg,0,100,27,-151.11537882565733,44.842669410019866,254.74687982850293
247.jpg,0,100,27,-151.6978126141121,45.16969753892982,255.69716003880643
248.jpg,0,100,27,-153.96303789092286,45.63864918647568,259.2092451643386
249.jpg,0,100,27,-153.96303789092286,45.63864918647568,259.2092451643386
357.jpg,-300,-200,100,106.12293551138357,-163.26114157160555,470.90194153767203
359.jpg,-300,-200,100,92.37056469086066,-154.75794416450108,448.8438116587787
360.jpg,-200,-200,100,17.955184478045787,-160.66762205278957,494.97543285778704
361.jpg,-200,-200,100,18.14996134521229,-162.1771973389475,500.5714460954973
362.jpg,-200,-200,100,18.14996134521229,-162.1771973389475,500.5714460954973
369.jpg,-200,-200,100,16.741241621975156,-167.5278266389563,518.8527064431418
370.jpg,-100,-200,100,-85.44648847983672,-168.7277080143166,519.3164203950042
371.jpg,-100,-200,100,-85.44648847983672,-168.7277080143166,519.3164203950042
379.jpg,-100,-200,100,-83.97711687384674,-158.7579619886737,488.0823844623055
380.jpg,0,-200,100,-161.74878336386908,-161.61776776462693,460.9251073637539
381.jpg,0,-200,100,-161.74878336386908,-161.61776776462693,460.9251073637539
382.jpg,0,-200,100,-161.74878336386908,-161.61776776462693,460.9251073637539
383.jpg,0,-200,100,-161.74878336386908,-161.61776776462693,460.9251073637539
384.jpg,0,-200,100,-162.34766705844996,-161.9537045010399,462.70748602833
385.jpg,0,-200,100,-162.57141179998726,-161.9114005355988,462.4935994252346
386.jpg,0,-200,100,-158.48221294595442,-156.839073959665,448.5926227259516
387.jpg,0,-200,100,-158.48221294595442,-156.839073959665,448.5926227259516
388.jpg,0,-200,100,-161.93843860524214,-156.2642257972381,447.85390914161707
389.jpg,0,-200,100,-161.93843860524214,-156.2642257972381,447.85390914161707
390.jpg,100,-200,100,-241.62147950911694,-153.6609437373976,403.51293142899345
391.jpg,100,-200,100,-254.3897771191278,-161.56823593080892,425.9493065268835
392.jpg,100,-200,100,-254.3897771191278,-161.56823593080892,425.9493065268835
393.jpg,100,-200,100,-254.74639324417117,-161.78932137694082,426.97611859956334
394.jpg,100,-200,100,-254.74639324417117,-161.78932137694082,426.97611859956334
395.jpg,100,-200,100,-238.75941276578789,-151.3723386329948,401.4897517096553
396.jpg,100,-200,100,-238.75941276578789,-151.3723386329948,401.4897517096553
397.jpg,100,-200,100,-243.29144473433,-153.80577404845542,409.056853194496
398.jpg,100,-200,100,-240.49036502740785,-151.15886840874987,402.39177265437644
399.jpg,100,-200,100,-240.49036502740785,-151.15886840874987,402.39177265437644
421.jpg,-300,-100,100,107.1706188686228,-111.15520591040098,405.94384518857316
422.jpg,-300,-100,100,107.1706188686228,-111.15520591040098,405.94384518857316
423.jpg,-300,-100,100,107.1706188686228,-111.15520591040098,405.94384518857316
424.jpg,-300,-100,100,106.71529805347828,-110.92019222918415,406.10136070530024
425.jpg,-300,-100,100,106.71529805347828,-110.92019222918415,406.10136070530024
426.jpg,-300,-100,100,102.84418205032088,-108.94420864598908,396.0199886043178
427.jpg,-300,-100,100,104.57474220288411,-111.25647475689966,406.39844093843624
428.jpg,-300,-100,100,102.53418374488804,-110.95132830805028,406.27635821682543
429.jpg,-300,-100,100,104.51578928343353,-115.10613676251833,421.9251078791968
430.jpg,-200,-100,100,20.766209413728202,-123.51002287365787,458.7731792961712
431.jpg,-200,-100,100,20.766209413728202,-123.51002287365787,458.7731792961712
433.jpg,-200,-100,100,20.94027638881546,-126.86456379964018,470.8410662772049
434.jpg,-200,-100,100,20.94027638881546,-126.86456379964018,470.8410662772049
435.jpg,-200,-100,100,20.94027638881546,-126.86456379964018,470.8410662772049
436.jpg,-200,-100,100,20.94027638881546,-126.86456379964018,470.8410662772049
437.jpg,-200,-100,100,20.94027638881546,-126.86456379964018,470.8410662772049
438.jpg,-200,-100,100,19.920083428682453,-123.60747389536076,458.72440878727986
439.jpg,-200,-100,100,19.946669999460568,-126.89427162766712,470.9942959921738
440.jpg,-100,-100,100,-76.74994743450391,-127.84790333082638,458.4057829423408
441.jpg,-100,-100,100,-76.74994743450391,-127.84790333082638,458.4057829423408
442.jpg,-100,-100,100,-76.74994743450391,-127.84790333082638,458.4057829423408
443.jpg,-100,-100,100,-80.41059502241028,-133.39067784596892,480.3129597856017
444.jpg,-100,-100,100,-80.41059502241028,-133.39067784596892,480.3129597856017
445.jpg,-100,-100,100,-81.5883339628478,-133.9325686805251,481.89884003576014
446.jpg,-100,-100,100,-85.43335498014599,-138.31280416523452,498.8061035722503
447.jpg,-100,-100,100,-85.43335498014599,-138.31280416523452,498.8061035722503
448.jpg,-100,-100,100,-84.56671191725636,-134.09447444334913,484.1173192860141
449.jpg,-100,-100,100,-84.56671191725636,-134.09447444334913,484.1173192860141
450.jpg,0,-100,100,-176.29962349459953,-128.85543378603,445.0717337778845
457.jpg,0,-100,100,-187.8402621353404,-136.0258209862958,471.6042876137006
458.jpg,0,-100,100,-182.77214383159225,-129.34322526790254,450.25866286007766
459.jpg,0,-100,100,-182.77214383159225,-129.34322526790254,450.25866286007766
460.jpg,100,-100,100,-263.61021419205076,-119.78278124148316,375.9469592379662
461.jpg,100,-100,100,-263.61021419205076,-119.78278124148316,375.9469592379662
462.jpg,100,-100,100,-260.8671175960614,-118.66262415458131,370.14902765435784
463.jpg,100,-100,100,-264.3922846997671,-119.78553636965276,375.1716338769526
464.jpg,100,-100,100,-264.3922846997671,-119.78553636965276,375.1716338769526
465.jpg,100,-100,100,-259.43359367549476,-117.41741208738058,368.5516611342923
466.jpg,100,-100,100,-259.43359367549476,-117.41741208738058,368.5516611342923
467.jpg,100,-100,100,-259.43359367549476,-117.41741208738058,368.5516611342923
468.jpg,100,-100,100,-251.10745964435026,-113.75768107922143,357.13104313231315
469.jpg,100,-100,100,-271.3219296871995,-122.7853654228885,385.4117465310008
490.jpg,-300,0,100,102.29693385961762,-54.84550360444118,335.8033334746487
491.jpg,-300,0,100,102.29693385961762,-54.84550360444118,335.8033334746487
492.jpg,-300,0,100,101.02007426336993,-54.02260349183794,335.7392965574172
493.jpg,-300,0,100,101.02007426336993,-54.02260349183794,335.7392965574172
494.jpg,-300,0,100,118.96403710246531,-63.40343799712536,391.49712529433145
495.jpg,-300,0,100,106.8718201937691,-55.97963482345034,348.4881319410797
496.jpg,-300,0,100,107.12253515736066,-54.84760743842809,340.80896066960247
497.jpg,-300,0,100,107.12253515736066,-54.84760743842809,340.80896066960247
498.jpg,-300,0,100,106.72172232672966,-53.45169168785124,332.60792961651276
499.jpg,-300,0,100,107.74462311652938,-54.398026294566115,338.9279116839624
500.jpg,-200,0,100,19.44074108839511,-60.449015947027895,392.3495549142002
502.jpg,-200,0,100,19.46589845782358,-57.27729342849932,377.0555923470496
503.jpg,-200,0,100,19.46589845782358,-57.27729342849932,377.0555923470496
504.jpg,-200,0,100,20.707285226929027,-56.70934284120226,374.5398961726973
505.jpg,-200,0,100,20.707285226929027,-56.70934284120226,374.5398961726973
506.jpg,-200,0,100,21.253912200122446,-58.633836234721514,384.53049190059295
507.jpg,-200,0,100,20.22827463613251,-58.54932322854896,384.00093915397537
508.jpg,-200,0,100,20.22827463613251,-58.54932322854896,384.00093915397537
509.jpg,-200,0,100,19.258686491223873,-59.04817678574189,384.6136450080043
510.jpg,-100,0,100,-85.02653313208474,-61.19819421125553,383.7108093265164
511.jpg,-100,0,100,-85.02653313208474,-61.19819421125553,383.7108093265164
512.jpg,-100,0,100,-85.02653313208474,-61.19819421125553,383.7108093265164
513.jpg,-100,0,100,-87.59641156160686,-62.504204052436194,392.11134852859954
514.jpg,-100,0,100,-84.94822642997907,-60.653632237303505,381.5194635736066
515.jpg,-100,0,100,-84.94822642997907,-60.653632237303505,381.5194635736066
516.jpg,-100,0,100,-84.64401319376861,-60.52564091513784,382.05737076047876
517.jpg,-100,0,100,-84.13935184480525,-59.95602937293141,379.8272864097539
518.jpg,-100,0,100,-84.13935184480525,-59.95602937293141,379.8272864097539
519.jpg,-100,0,100,-87.74991498133501,-61.05258236195653,386.3774235568147
520.jpg,0,0,100,-162.98163124816327,-57.32724285744919,308.1218019175891
521.jpg,0,0,100,-162.98163124816327,-57.32724285744919,308.1218019175891
522.jpg,0,0,100,-162.98163124816327,-57.32724285744919,308.1218019175891
523.jpg,0,0,100,-159.18430368197107,-56.11097475781347,301.4175945801514
524.jpg,0,0,100,-159.18430368197107,-56.11097475781347,301.4175945801514
525.jpg,0,0,100,-163.06829277091808,-57.614393938900655,309.98223028323645
526.jpg,0,0,100,-163.06829277091808,-57.614393938900655,309.98223028323645
527.jpg,0,0,100,-165.0813058408203,-59.115630885654575,315.05225957233927
528.jpg,0,0,100,-162.56264167532166,-58.05441903706918,310.64816906970515
529.jpg,0,0,100,-159.85277230788574,-56.772743929995535,304.63075991815737
560.jpg,-300,100,100,110.09819050548838,-2.4938103522638837,261.7167378401072
561.jpg,-300,100,100,110.09819050548838,-2.4938103522638837,261.7167378401072
562.jpg,-300,100,100,107.60044460690133,-2.1532362373301015,257.35260237866987
563.jpg,-300,100,100,107.60044460690133,-2.1532362373301015,257.35260237866987
564.jpg,-300,100,100,103.8980670831602,-1.944233235610931,251.57497675083576
565.jpg,-300,100,100,101.16724280889494,-1.6265215549707865,248.8203854411072
566.jpg,-300,100,100,101.079874138183,-1.21912847422584,252.59061944423323
567.jpg,-300,100,100,101.079874138183,-1.21912847422584,252.59061944423323
568.jpg,-300,100,100,96.85699286644305,-1.3126173362646163,246.32491778415113
569.jpg,-300,100,100,92.57406570602713,-1.141067628090643,242.0266521907701
570.jpg,-200,100,100,17.258882396588067,-10.687337332198094,317.95480037425637
571.jpg,-200,100,100,16.430798062550995,-10.513547487395112,317.8383369051938
572.jpg,-200,100,100,16.430798062550995,-10.513547487395112,317.8383369051938
573.jpg,-200,100,100,14.616082871404421,-9.778132360720772,310.75142595500193
574.jpg,-200,100,100,14.616082871404421,-9.778132360720772,310.75142595500193
575.jpg,-200,100,100,14.023623607352985,-9.6504815488827,311.83865615019266
576.jpg,-200,100,100,12.924682508752246,-9.631386731907837,316.650433803972
577.jpg,-200,100,100,12.924682508752246,-9.631386731907837,316.650433803972
578.jpg,-200,100,100,11.725329109220587,-9.584380487500276,315.2556333775544
579.jpg,-200,100,100,9.267719278809675,-8.142231922407502,305.56982180538654
580.jpg,-100,100,100,-86.21395298399543,-20.27246394311665,318.70628687502534
581.jpg,-100,100,100,-86.84967345988144,-19.57645688114088,318.44772981650004
582.jpg,-100,100,100,-86.84967345988144,-19.57645688114088,318.44772981650004
583.jpg,-100,100,100,-89.36898504822727,-18.50824024412994,317.24425979625704
584.jpg,-100,100,100,-88.3523002486763,-17.04504375747658,306.2191268245181
585.jpg,-100,100,100,-88.3523002486763,-17.04504375747658,306.2191268245181
586.jpg,-100,100,100,-89.31980826220158,-16.057691661426947,306.0331298705769
587.jpg,-100,100,100,-89.31980826220158,-16.057691661426947,306.0331298705769
588.jpg,-100,100,100,-88.38448903667407,-14.438290365157739,299.93462844612145
589.jpg,-100,100,100,-91.76051114833076,-13.606529154962981,302.51953428592424
590.jpg,0,100,100,-151.4163414119486,-10.184125106691784,225.33134879641338
591.jpg,0,100,100,-151.4163414119486,-10.184125106691784,225.33134879641338
592.jpg,0,100,100,-156.21752243670755,-9.766961345556098,227.75489283866057
593.jpg,0,100,100,-157.5205957637134,-9.350158563409629,227.60467598480696
594.jpg,0,100,100,-162.50576244356844,-9.464928157484476,234.27447891243082
595.jpg,0,100,100,-162.50576244356844,-9.464928157484476,234.27447891243082
596.jpg,0,100,100,-158.74545860153586,-9.359270413592524,232.2779409133135
597.jpg,0,100,100,-161.51536670004617,-9.419361717278099,233.10961672446555
598.jpg,0,100,100,-161.51536670004617,-9.419361717278099,233.10961672446555
640.jpg,-200,200,100,11.096190951896308,46.41096425603571,226.36020843762225
641.jpg,-200,200,100,9.214378991740007,47.53544049754903,220.55951157087964
642.jpg,-200,200,100,8.902264084448937,48.8902595827965,217.85912759951339
643.jpg,-200,200,100,8.902264084448937,48.8902595827965,217.85912759951339
644.jpg,-200,200,100,9.70026530595282,50.94499691093403,219.92457859274907
645.jpg,-200,200,100,9.70026530595282,50.94499691093403,219.92457859274907
646.jpg,-200,200,100,11.182497218483585,53.08682221782249,226.42655088919244
647.jpg,-200,200,100,9.461103015145769,52.13924638728447,217.13584953230185
648.jpg,-200,200,100,7.349855160874894,52.419921102317545,216.3125933727649
649.jpg,-200,200,100,7.349855160874894,52.419921102317545,216.3125933727649
650.jpg,-100,200,100,-71.52391450386696,40.26840344888333,198.41947305795588
651.jpg,-100,200,100,-71.26141075169774,39.94231091945439,196.68093616514724
652.jpg,-100,200,100,-71.26141075169774,39.94231091945439,196.68093616514724
653.jpg,-100,200,100,-71.49131640014076,39.392368465035695,194.1772148199854
654.jpg,-100,200,100,-74.17790917171124,41.05984756394946,196.7620021012654
655.jpg,-100,200,100,-74.17790917171124,41.05984756394946,196.7620021012654
656.jpg,-100,200,100,-75.83698096531498,41.894882654554,196.38142272769923
657.jpg,-100,200,100,-75.83698096531498,41.894882654554,196.38142272769923
658.jpg,-100,200,100,-77.83908407537884,42.99304388298237,197.82081492170192
659.jpg,-100,200,100,-77.83908407537884,42.99304388298237,197.82081492170192
811.jpg,100,-100,200,-302.2401164169088,-210.238429887336,386.85931819467584
812.jpg,100,-100,200,-302.2401164169088,-210.238429887336,386.85931819467584
815.jpg,100,-100,200,-297.75918561825307,-205.9843864719734,379.3976334946624
816.jpg,100,-100,200,-307.01131017641,-209.47202160198634,387.16125438037716
817.jpg,100,-100,200,-307.01131017641,-209.47202160198634,387.16125438037716
840.jpg,-300,0,200,91.21585191912854,-93.31317714244437,215.028824732857
841.jpg,-300,0,200,87.75123684626345,-91.95224862763011,212.66267432831182
842.jpg,-300,0,200,85.87242635879518,-92.09286943907208,213.30413267045824
843.jpg,-300,0,200,85.87242635879518,-92.09286943907208,213.30413267045824
844.jpg,-300,0,200,86.88667087111618,-92.22625205001111,212.92867185106368
845.jpg,-300,0,200,89.92328973710447,-95.31981135777815,219.60367679976727
846.jpg,-300,0,200,85.24406439490178,-92.82210659237097,213.62736946376017
847.jpg,-300,0,200,83.59116744213257,-92.69144304469097,214.60129786120157
848.jpg,-300,0,200,82.94431943426297,-94.50185922259114,218.8031261329307
849.jpg,-300,0,200,82.94431943426297,-94.50185922259114,218.8031261329307
857.jpg,-200,0,200,24.060360971209068,-115.77001116886176,275.80526856933506
858.jpg,-200,0,200,23.18940455086096,-115.08230957495061,274.6331769292022
859.jpg,-200,0,200,21.83443791261259,-113.25705710923158,270.5573816575125
860.jpg,-100,0,200,-74.9917029750615,-115.27024933055377,271.32185344103283
861.jpg,-100,0,200,-74.9917029750615,-115.27024933055377,271.32185344103283
862.jpg,-100,0,200,-74.9917029750615,-115.27024933055377,271.32185344103283
863.jpg,-100,0,200,-74.9917029750615,-115.27024933055377,271.32185344103283
864.jpg,-100,0,200,-74.9917029750615,-115.27024933055377,271.32185344103283
865.jpg,-100,0,200,-75.5469609843031,-117.02910601395156,273.94425553824664
866.jpg,-100,0,200,-75.5469609843031,-117.02910601395156,273.94425553824664
867.jpg,-100,0,200,-79.40750711327811,-121.99908746256916,285.1687094882941
868.jpg,-100,0,200,-79.40750711327811,-121.99908746256916,285.1687094882941
869.jpg,-100,0,200,-79.40750711327811,-121.99908746256916,285.1687094882941
870.jpg,0,0,200,-170.5496223604952,-128.31148950066017,272.3424466050276
871.jpg,0,0,200,-170.5496223604952,-128.31148950066017,272.3424466050276
872.jpg,0,0,200,-173.3657639069885,-130.1272108580409,276.54023534502545
873.jpg,0,0,200,-174.94513813160938,-130.797978923772,277.8225213656019
874.jpg,0,0,200,-181.77977036378198,-135.16885200442147,286.72931589466316
875.jpg,0,0,200,-188.422550477351,-137.19675258177597,291.19873751020384
876.jpg,0,0,200,-188.422550477351,-137.19675258177597,291.19873751020384
877.jpg,0,0,200,-184.8940051857639,-131.8717468684242,280.5449471087713
878.jpg,0,0,200,-184.8940051857639,-131.8717468684242,280.5449471087713
879.jpg,0,0,200,-190.37741522445054,-133.18581427355053,283.2705344656134
910.jpg,-300,100,200,84.53600492032292,-57.615879478553275,172.70282667643392
911.jpg,-300,100,200,84.53600492032292,-57.615879478553275,172.70282667643392
912.jpg,-300,100,200,84.53600492032292,-57.615879478553275,172.70282667643392
913.jpg,-300,100,200,84.14292418657101,-57.21333799100126,173.02521941355195
914.jpg,-300,100,200,84.14292418657101,-57.21333799100126,173.02521941355195
915.jpg,-300,100,200,83.64114219656548,-57.11625620315697,173.29879206181096
