file_name, real_x, real_y, real_z
171.jpg,0,0,27
172.jpg,0,0,27
173.jpg,0,0,27
174.jpg,0,0,27
175.jpg,0,0,27
176.jpg,0,0,27
177.jpg,0,0,27
178.jpg,0,0,27
179.jpg,0,0,27
180.jpg,100,0,27
181.jpg,100,0,27
182.jpg,100,0,27
183.jpg,100,0,27
184.jpg,100,0,27
185.jpg,100,0,27
186.jpg,100,0,27
187.jpg,100,0,27
188.jpg,100,0,27
189.jpg,100,0,27
190.jpg,200,0,27
191.jpg,200,0,27
192.jpg,200,0,27
193.jpg,200,0,27
194.jpg,200,0,27
195.jpg,200,0,27
196.jpg,200,0,27
197.jpg,200,0,27
198.jpg,200,0,27
199.jpg,200,0,27
200.jpg,300,0,27
201.jpg,300,0,27
202.jpg,300,0,27
203.jpg,300,0,27
204.jpg,300,0,27
205.jpg,300,0,27
206.jpg,300,0,27
207.jpg,300,0,27
208.jpg,300,0,27
209.jpg,300,0,27
210.jpg,-300,100,27
211.jpg,-300,100,27
212.jpg,-300,100,27
213.jpg,-300,100,27
214.jpg,-300,100,27
215.jpg,-300,100,27
216.jpg,-300,100,27
217.jpg,-300,100,27
218.jpg,-300,100,27
219.jpg,-300,100,27
220.jpg,-200,100,27
221.jpg,-200,100,27
222.jpg,-200,100,27
223.jpg,-200,100,27
224.jpg,-200,100,27
225.jpg,-200,100,27
226.jpg,-200,100,27
227.jpg,-200,100,27
228.jpg,-200,100,27
229.jpg,-200,100,27
230.jpg,-100,100,27
231.jpg,-100,100,27
232.jpg,-100,100,27
233.jpg,-100,100,27
234.jpg,-100,100,27
235.jpg,-100,100,27
236.jpg,-100,100,27
237.jpg,-100,100,27
238.jpg,-100,100,27
239.jpg,-100,100,27
240.jpg,0,100,27
241.jpg,0,100,27
242.jpg,0,100,27
243.jpg,0,100,27
244.jpg,0,100,27
245.jpg,0,100,27
246.jpg,0,100,27
247.jpg,0,100,27
248.jpg,0,100,27
249.jpg,0,100,27
250.jpg,100,100,27
251.jpg,100,100,27
252.jpg,100,100,27
253.jpg,100,100,27
254.jpg,100,100,27
255.jpg,100,100,27
256.jpg,100,100,27
257.jpg,100,100,27
258.jpg,100,100,27
259.jpg,100,100,27
260.jpg,200,100,27
261.jpg,200,100,27
262.jpg,200,100,27
263.jpg,200,100,27
264.jpg,200,100,27
265.jpg,200,100,27
266.jpg,200,100,27
267.jpg,200,100,27
268.jpg,200,100,27
269.jpg,200,100,27
270.jpg,300,100,27
271.jpg,300,100,27
272.jpg,300,100,27
273.jpg,300,100,27
274.jpg,300,100,27
275.jpg,300,100,27
276.jpg,300,100,27
277.jpg,300,100,27
278.jpg,300,100,27
279.jpg,300,100,27
280.jpg,-300,200,27
281.jpg,-300,200,27
282.jpg,-300,200,27
283.jpg,-300,200,27
284.jpg,-300,200,27
285.jpg,-300,200,27
286.jpg,-300,200,27
287.jpg,-300,200,27
288.jpg,-300,200,27
289.jpg,-300,200,27
290.jpg,-200,200,27
291.jpg,-200,200,27
292.jpg,-200,200,27
293.jpg,-200,200,27
294.jpg,-200,200,27
295.jpg,-200,200,27
296.jpg,-200,200,27
297.jpg,-200,200,27
298.jpg,-200,200,27
299.jpg,-200,200,27
300.jpg,-100,200,27
301.jpg,-100,200,27
302.jpg,-100,200,27
303.jpg,-100,200,27
304.jpg,-100,200,27
305.jpg,-100,200,27
306.jpg,-100,200,27
307.jpg,-100,200,27
308.jpg,-100,200,27
309.jpg,-100,200,27
310.jpg,0,200,27
311.jpg,0,200,27
312.jpg,0,200,27
313.jpg,0,200,27
314.jpg,0,200,27
315.jpg,0,200,27
316.jpg,0,200,27
317.jpg,0,200,27
318.jpg,0,200,27
319.jpg,0,200,27
320.jpg,100,200,27
321.jpg,100,200,27
322.jpg,100,200,27
323.jpg,100,200,27
324.jpg,100,200,27
325.jpg,100,200,27
326.jpg,100,200,27
327.jpg,100,200,27
328.jpg,100,200,27
329.jpg,100,200,27
330.jpg,200,200,27
331.jpg,200,200,27
332.jpg,200,200,27
333.jpg,200,200,27
334.jpg,200,200,27
335.jpg,200,200,27
336.jpg,200,200,27
337.jpg,200,200,27
338.jpg,200,200,27
339.jpg,200,200,27
340.jpg,300,200,27
341.jpg,300,200,27
342.jpg,300,200,27
343.jpg,300,200,27
344.jpg,300,200,27
345.jpg,300,200,27
346.jpg,300,200,27
347.jpg,300,200,27
348.jpg,300,200,27
349.jpg,300,200,27
350.jpg,-300,-200,100
351.jpg,-300,-200,100
352.jpg,-300,-200,100
353.jpg,-300,-200,100
354.jpg,-300,-200,100
355.jpg,-300,-200,100
356.jpg,-300,-200,100
357.jpg,-300,-200,100
358.jpg,-300,-200,100
359.jpg,-300,-200,100
360.jpg,-200,-200,100
361.jpg,-200,-200,100
362.jpg,-200,-200,100
363.jpg,-200,-200,100
364.jpg,-200,-200,100
365.jpg,-200,-200,100
366.jpg,-200,-200,100
367.jpg,-200,-200,100
368.jpg,-200,-200,100
369.jpg,-200,-200,100
370.jpg,-100,-200,100
371.jpg,-100,-200,100
372.jpg,-100,-200,100
373.jpg,-100,-200,100
374.jpg,-100,-200,100
375.jpg,-100,-200,100
376.jpg,-100,-200,100
377.jpg,-100,-200,100
378.jpg,-100,-200,100
379.jpg,-100,-200,100
380.jpg,0,-200,100
381.jpg,0,-200,100
382.jpg,0,-200,100
383.jpg,0,-200,100
384.jpg,0,-200,100
385.jpg,0,-200,100
386.jpg,0,-200,100
387.jpg,0,-200,100
388.jpg,0,-200,100
389.jpg,0,-200,100
390.jpg,100,-200,100
391.jpg,100,-200,100
392.jpg,100,-200,100
393.jpg,100,-200,100
394.jpg,100,-200,100
395.jpg,100,-200,100
396.jpg,100,-200,100
397.jpg,100,-200,100
398.jpg,100,-200,100
399.jpg,100,-200,100
400.jpg,200,-200,100
401.jpg,200,-200,100
402.jpg,200,-200,100
403.jpg,200,-200,100
404.jpg,200,-200,100
405.jpg,200,-200,100
406.jpg,200,-200,100
407.jpg,200,-200,100
408.jpg,200,-200,100
409.jpg,200,-200,100
410.jpg,300,-200,100
411.jpg,300,-200,100
412.jpg,300,-200,100
413.jpg,300,-200,100
414.jpg,300,-200,100
415.jpg,300,-200,100
416.jpg,300,-200,100
417.jpg,300,-200,100
418.jpg,300,-200,100
419.jpg,300,-200,100
420.jpg,-300,-100,100
421.jpg,-300,-100,100
422.jpg,-300,-100,100
423.jpg,-300,-100,100
424.jpg,-300,-100,100
425.jpg,-300,-100,100
426.jpg,-300,-100,100
427.jpg,-300,-100,100
428.jpg,-300,-100,100
429.jpg,-300,-100,100
430.jpg,-200,-100,100
431.jpg,-200,-100,100
432.jpg,-200,-100,100
433.jpg,-200,-100,100
434.jpg,-200,-100,100
435.jpg,-200,-100,100
436.jpg,-200,-100,100
437.jpg,-200,-100,100
438.jpg,-200,-100,100
439.jpg,-200,-100,100
440.jpg,-100,-100,100
441.jpg,-100,-100,100
442.jpg,-100,-100,100
443.jpg,-100,-100,100
444.jpg,-100,-100,100
445.jpg,-100,-100,100
446.jpg,-100,-100,100
447.jpg,-100,-100,100
448.jpg,-100,-100,100
449.jpg,-100,-100,100
450.jpg,0,-100,100
451.jpg,0,-100,100
452.jpg,0,-100,100
453.jpg,0,-100,100
454.jpg,0,-100,100
455.jpg,0,-100,100
456.jpg,0,-100,100
457.jpg,0,-100,100
458.jpg,0,-100,100
459.jpg,0,-100,100
460.jpg,100,-100,100
461.jpg,100,-100,100
462.jpg,100,-100,100
463.jpg,100,-100,100
464.jpg,100,-100,100
465.jpg,100,-100,100
466.jpg,100,-100,100
467.jpg,100,-100,100
468.jpg,100,-100,100
469.jpg,100,-100,100
470.jpg,200,-100,100
471.jpg,200,-100,100
472.jpg,200,-100,100
473.jpg,200,-100,100
474.jpg,200,-100,100
475.jpg,200,-100,100
476.jpg,200,-100,100
477.jpg,200,-100,100
478.jpg,200,-100,100
479.jpg,200,-100,100
480.jpg,300,-100,100
481.jpg,300,-100,100
482.jpg,300,-100,100
483.jpg,300,-100,100
484.jpg,300,-100,100
485.jpg,300,-100,100
486.jpg,300,-100,100
487.jpg,300,-100,100
488.jpg,300,-100,100
489.jpg,300,-100,100
490.jpg,-300,0,100
491.jpg,-300,0,100
492.jpg,-300,0,100
493.jpg,-300,0,100
494.jpg,-300,0,100
495.jpg,-300,0,100
496.jpg,-300,0,100
497.jpg,-300,0,100
498.jpg,-300,0,100
499.jpg,-300,0,100
500.jpg,-200,0,100
501.jpg,-200,0,100
502.jpg,-200,0,100
503.jpg,-200,0,100
504.jpg,-200,0,100
505.jpg,-200,0,100
506.jpg,-200,0,100
507.jpg,-200,0,100
508.jpg,-200,0,100
509.jpg,-200,0,100
510.jpg,-100,0,100
511.jpg,-100,0,100
512.jpg,-100,0,100
513.jpg,-100,0,100
514.jpg,-100,0,100
515.jpg,-100,0,100
516.jpg,-100,0,100
517.jpg,-100,0,100
518.jpg,-100,0,100
519.jpg,-100,0,100
520.jpg,0,0,100
521.jpg,0,0,100
522.jpg,0,0,100
523.jpg,0,0,100
524.jpg,0,0,100
525.jpg,0,0,100
526.jpg,0,0,100
527.jpg,0,0,100
528.jpg,0,0,100
529.jpg,0,0,100
530.jpg,100,0,100
531.jpg,100,0,100
532.jpg,100,0,100
533.jpg,100,0,100
534.jpg,100,0,100
535.jpg,100,0,100
536.jpg,100,0,100
537.jpg,100,0,100
538.jpg,100,0,100
539.jpg,100,0,100
540.jpg,200,0,100
541.jpg,200,0,100
542.jpg,200,0,100
543.jpg,200,0,100
544.jpg,200,0,100
545.jpg,200,0,100
546.jpg,200,0,100
547.jpg,200,0,100
548.jpg,200,0,100
549.jpg,200,0,100
550.jpg,300,0,100
551.jpg,300,0,100
552.jpg,300,0,100
553.jpg,300,0,100
554.jpg,300,0,100
555.jpg,300,0,100
556.jpg,300,0,100
557.jpg,300,0,100
558.jpg,300,0,100
559.jpg,300,0,100
560.jpg,-300,100,100
561.jpg,-300,100,100
562.jpg,-300,100,100
563.jpg,-300,100,100
564.jpg,-300,100,100
565.jpg,-300,100,100
566.jpg,-300,100,100
567.jpg,-300,100,100
568.jpg,-300,100,100
569.jpg,-300,100,100
570.jpg,-200,100,100
571.jpg,-200,100,100
572.jpg,-200,100,100
573.jpg,-200,100,100
574.jpg,-200,100,100
575.jpg,-200,100,100
576.jpg,-200,100,100
577.jpg,-200,100,100
578.jpg,-200,100,100
579.jpg,-200,100,100
580.jpg,-100,100,100
581.jpg,-100,100,100
582.jpg,-100,100,100
583.jpg,-100,100,100
584.jpg,-100,100,100
585.jpg,-100,100,100
586.jpg,-100,100,100
587.jpg,-100,100,100
588.jpg,-100,100,100
589.jpg,-100,100,100
590.jpg,0,100,100
591.jpg,0,100,100
592.jpg,0,100,100
593.jpg,0,100,100
594.jpg,0,100,100
595.jpg,0,100,100
596.jpg,0,100,100
597.jpg,0,100,100
598.jpg,0,100,100
599.jpg,0,100,100
600.jpg,100,100,100
601.jpg,100,100,100
602.jpg,100,100,100
603.jpg,100,100,100
604.jpg,100,100,100
605.jpg,100,100,100
606.jpg,100,100,100
607.jpg,100,100,100
608.jpg,100,100,100
609.jpg,100,100,100
610.jpg,200,100,100
611.jpg,200,100,100
612.jpg,200,100,100
613.jpg,200,100,100
614.jpg,200,100,100
615.jpg,200,100,100
616.jpg,200,100,100
617.jpg,200,100,100
618.jpg,200,100,100
619.jpg,200,100,100
620.jpg,300,100,100
621.jpg,300,100,100
622.jpg,300,100,100
623.jpg,300,100,100
624.jpg,300,100,100
625.jpg,300,100,100
626.jpg,300,100,100
627.jpg,300,100,100
628.jpg,300,100,100
629.jpg,300,100,100
630.jpg,-300,200,100
631.jpg,-300,200,100
632.jpg,-300,200,100
633.jpg,-300,200,100
634.jpg,-300,200,100
635.jpg,-300,200,100
636.jpg,-300,200,100
637.jpg,-300,200,100
638.jpg,-300,200,100
639.jpg,-300,200,100
640.jpg,-200,200,100
641.jpg,-200,200,100
642.jpg,-200,200,100
643.jpg,-200,200,100
644.jpg,-200,200,100
645.jpg,-200,200,100
646.jpg,-200,200,100
647.jpg,-200,200,100
648.jpg,-200,200,100
649.jpg,-200,200,100
650.jpg,-100,200,100
651.jpg,-100,200,100
652.jpg,-100,200,100
653.jpg,-100,200,100
654.jpg,-100,200,100
655.jpg,-100,200,100
656.jpg,-100,200,100
657.jpg,-100,200,100
658.jpg,-100,200,100
659.jpg,-100,200,100
660.jpg,0,200,100
661.jpg,0,200,100
662.jpg,0,200,100
663.jpg,0,200,100
664.jpg,0,200,100
665.jpg,0,200,100
666.jpg,0,200,100
667.jpg,0,200,100
668.jpg,0,200,100
669.jpg,0,200,100
670.jpg,100,200,100
671.jpg,100,200,100
672.jpg,100,200,100
673.jpg,100,200,100
674.jpg,100,200,100
675.jpg,100,200,100
676.jpg,100,200,100
677.jpg,100,200,100
678.jpg,100,200,100
679.jpg,100,200,100
680.jpg,200,200,100
681.jpg,200,200,100
682.jpg,200,200,100
683.jpg,200,200,100
684.jpg,200,200,100
685.jpg,200,200,100
686.jpg,200,200,100
687.jpg,200,200,100
688.jpg,200,200,100
689.jpg,200,200,100
690.jpg,300,200,100
691.jpg,300,200,100
692.jpg,300,200,100
693.jpg,300,200,100
694.jpg,300,200,100
695.jpg,300,200,100
696.jpg,300,200,100
697.jpg,300,200,100
698.jpg,300,200,100
699.jpg,300,200,100
700.jpg,-300,-200,200
701.jpg,-300,-200,200
702.jpg,-300,-200,200
703.jpg,-300,-200,200
704.jpg,-300,-200,200
705.jpg,-300,-200,200
706.jpg,-300,-200,200
707.jpg,-300,-200,200
708.jpg,-300,-200,200
709.jpg,-300,-200,200
710.jpg,-200,-200,200
711.jpg,-200,-200,200
712.jpg,-200,-200,200
713.jpg,-200,-200,200
714.jpg,-200,-200,200
715.jpg,-200,-200,200
716.jpg,-200,-200,200
717.jpg,-200,-200,200
718.jpg,-200,-200,200
719.jpg,-200,-200,200
720.jpg,-100,-200,200
721.jpg,-100,-200,200
722.jpg,-100,-200,200
723.jpg,-100,-200,200
724.jpg,-100,-200,200
725.jpg,-100,-200,200
726.jpg,-100,-200,200
727.jpg,-100,-200,200
728.jpg,-100,-200,200
729.jpg,-100,-200,200
730.jpg,0,-200,200
731.jpg,0,-200,200
732.jpg,0,-200,200
733.jpg,0,-200,200
734.jpg,0,-200,200
735.jpg,0,-200,200
736.jpg,0,-200,200
737.jpg,0,-200,200
738.jpg,0,-200,200
739.jpg,0,-200,200
740.jpg,100,-200,200
741.jpg,100,-200,200
742.jpg,100,-200,200
743.jpg,100,-200,200
744.jpg,100,-200,200
745.jpg,100,-200,200
746.jpg,100,-200,200
747.jpg,100,-200,200
748.jpg,100,-200,200
749.jpg,100,-200,200
750.jpg,200,-200,200
751.jpg,200,-200,200
752.jpg,200,-200,200
753.jpg,200,-200,200
754.jpg,200,-200,200
755.jpg,200,-200,200
756.jpg,200,-200,200
757.jpg,200,-200,200
758.jpg,200,-200,200
759.jpg,200,-200,200
760.jpg,300,-200,200
761.jpg,300,-200,200
762.jpg,300,-200,200
763.jpg,300,-200,200
764.jpg,300,-200,200
765.jpg,300,-200,200
766.jpg,300,-200,200
767.jpg,300,-200,200
768.jpg,300,-200,200
769.jpg,300,-200,200
770.jpg,-300,-100,200
771.jpg,-300,-100,200
772.jpg,-300,-100,200
773.jpg,-300,-100,200
774.jpg,-300,-100,200
775.jpg,-300,-100,200
776.jpg,-300,-100,200
777.jpg,-300,-100,200
778.jpg,-300,-100,200
779.jpg,-300,-100,200
780.jpg,-200,-100,200
781.jpg,-200,-100,200
782.jpg,-200,-100,200
783.jpg,-200,-100,200
784.jpg,-200,-100,200
785.jpg,-200,-100,200
786.jpg,-200,-100,200
787.jpg,-200,-100,200
788.jpg,-200,-100,200
789.jpg,-200,-100,200
790.jpg,-100,-100,200
791.jpg,-100,-100,200
792.jpg,-100,-100,200
793.jpg,-100,-100,200
794.jpg,-100,-100,200
795.jpg,-100,-100,200
796.jpg,-100,-100,200
797.jpg,-100,-100,200
798.jpg,-100,-100,200
799.jpg,-100,-100,200
800.jpg,0,-100,200
801.jpg,0,-100,200
802.jpg,0,-100,200
803.jpg,0,-100,200
804.jpg,0,-100,200
805.jpg,0,-100,200
806.jpg,0,-100,200
807.jpg,0,-100,200
808.jpg,0,-100,200
809.jpg,0,-100,200
810.jpg,100,-100,200
811.jpg,100,-100,200
812.jpg,100,-100,200
813.jpg,100,-100,200
814.jpg,100,-100,200
815.jpg,100,-100,200
816.jpg,100,-100,200
817.jpg,100,-100,200
818.jpg,100,-100,200
819.jpg,100,-100,200
820.jpg,200,-100,200
821.jpg,200,-100,200
822.jpg,200,-100,200
823.jpg,200,-100,200
824.jpg,200,-100,200
825.jpg,200,-100,200
826.jpg,200,-100,200
827.jpg,200,-100,200
828.jpg,200,-100,200
829.jpg,200,-100,200
830.jpg,300,-100,200
831.jpg,300,-100,200
832.jpg,300,-100,200
833.jpg,300,-100,200
834.jpg,300,-100,200
835.jpg,300,-100,200
836.jpg,300,-100,200
837.jpg,300,-100,200
838.jpg,300,-100,200
839.jpg,300,-100,200
840.jpg,-300,0,200
841.jpg,-300,0,200
842.jpg,-300,0,200
843.jpg,-300,0,200
844.jpg,-300,0,200
845.jpg,-300,0,200
846.jpg,-300,0,200
847.jpg,-300,0,200
848.jpg,-300,0,200
849.jpg,-300,0,200
850.jpg,-200,0,200
851.jpg,-200,0,200
852.jpg,-200,0,200
853.jpg,-200,0,200
854.jpg,-200,0,200
855.jpg,-200,0,200
856.jpg,-200,0,200
857.jpg,-200,0,200
858.jpg,-200,0,200
859.jpg,-200,0,200
860.jpg,-100,0,200
861.jpg,-100,0,200
862.jpg,-100,0,200
863.jpg,-100,0,200
864.jpg,-100,0,200
865.jpg,-100,0,200
866.jpg,-100,0,200
867.jpg,-100,0,200
868.jpg,-100,0,200
869.jpg,-100,0,200
870.jpg,0,0,200
871.jpg,0,0,200
872.jpg,0,0,200
873.jpg,0,0,200
874.jpg,0,0,200
875.jpg,0,0,200
876.jpg,0,0,200
877.jpg,0,0,200
878.jpg,0,0,200
879.jpg,0,0,200
880.jpg,100,0,200
881.jpg,100,0,200
882.jpg,100,0,200
883.jpg,100,0,200
884.jpg,100,0,200
885.jpg,100,0,200
886.jpg,100,0,200
887.jpg,100,0,200
888.jpg,100,0,200
889.jpg,100,0,200
890.jpg,200,0,200
891.jpg,200,0,200
892.jpg,200,0,200
893.jpg,200,0,200
894.jpg,200,0,200
895.jpg,200,0,200
896.jpg,200,0,200
897.jpg,200,0,200
898.jpg,200,0,200
899.jpg,200,0,200
900.jpg,300,0,200
901.jpg,300,0,200
902.jpg,300,0,200
903.jpg,300,0,200
904.jpg,300,0,200
905.jpg,300,0,200
906.jpg,300,0,200
907.jpg,300,0,200
908.jpg,300,0,200
909.jpg,300,0,200
910.jpg,-300,100,200
911.jpg,-300,100,200
912.jpg,-300,100,200
913.jpg,-300,100,200
914.jpg,-300,100,200
915.jpg,-300,100,200
916.jpg,-300,100,200
917.jpg,-300,100,200
918.jpg,-300,100,200
919.jpg,-300,100,200
920.jpg,-200,100,200
921.jpg,-200,100,200
922.jpg,-200,100,200
923.jpg,-200,100,200
924.jpg,-200,100,200
925.jpg,-200,100,200
926.jpg,-200,100,200
927.jpg,-200,100,200
928.jpg,-200,100,200
929.jpg,-200,100,200
930.jpg,-100,100,200
931.jpg,-100,100,200
932.jpg,-100,100,200
933.jpg,-100,100,200
934.jpg,-100,100,200
935.jpg,-100,100,200
936.jpg,-100,100,200
937.jpg,-100,100,200
938.jpg,-100,100,200
939.jpg,-100,100,200
940.jpg,0,100,200
941.jpg,0,100,200
942.jpg,0,100,200
943.jpg,0,100,200
944.jpg,0,100,200
945.jpg,0,100,200
946.jpg,0,100,200
947.jpg,0,100,200
948.jpg,0,100,200
949.jpg,0,100,200
950.jpg,100,100,200
951.jpg,100,100,200
952.jpg,100,100,200
953.jpg,100,100,200
954.jpg,100,100,200
955.jpg,100,100,200
956.jpg,100,100,200
957.jpg,100,100,200
958.jpg,100,100,200
959.jpg,100,100,200
960.jpg,200,100,200
961.jpg,200,100,200
962.jpg,200,100,200
963.jpg,200,100,200
964.jpg,200,100,200
965.jpg,200,100,200
966.jpg,200,100,200
967.jpg,200,100,200
968.jpg,200,100,200
969.jpg,200,100,200
970.jpg,300,100,200
971.jpg,300,100,200
972.jpg,300,100,200
973.jpg,300,100,200
974.jpg,300,100,200
975.jpg,300,100,200
976.jpg,300,100,200
977.jpg,300,100,200
978.jpg,300,100,200
979.jpg,300,100,200
980.jpg,-300,200,200
981.jpg,-300,200,200
982.jpg,-300,200,200
983.jpg,-300,200,200
984.jpg,-300,200,200
985.jpg,-300,200,200
986.jpg,-300,200,200
987.jpg,-300,200,200
988.jpg,-300,200,200
989.jpg,-300,200,200
990.jpg,-200,200,200
991.jpg,-200,200,200
992.jpg,-200,200,200
993.jpg,-200,200,200
994.jpg,-200,200,200
995.jpg,-200,200,200
996.jpg,-200,200,200
997.jpg,-200,200,200
998.jpg,-200,200,200
999.jpg,-200,200,200
1000.jpg,-100,200,200
1001.jpg,-100,200,200
1002.jpg,-100,200,200
1003.jpg,-100,200,200
1004.jpg,-100,200,200
1005.jpg,-100,200,200
1006.jpg,-100,200,200
1007.jpg,-100,200,200
1008.jpg,-100,200,200
1009.jpg,-100,200,200
1010.jpg,0,200,200
1011.jpg,0,200,200
1012.jpg,0,200,200
1013.jpg,0,200,200
1014.jpg,0,200,200
1015.jpg,0,200,200
1016.jpg,0,200,200
1017.jpg,0,200,200
1018.jpg,0,200,200
1019.jpg,0,200,200
1020.jpg,100,200,200
1021.jpg,100,200,200
1022.jpg,100,200,200
1023.jpg,100,200,200
1024.jpg,100,200,200
1025.jpg,100,200,200
1026.jpg,100,200,200
1027.jpg,100,200,200
1028.jpg,100,200,200
1029.jpg,100,200,200
1030.jpg,200,200,200
1031.jpg,200,200,200
1032.jpg,200,200,200
1033.jpg,200,200,200
1034.jpg,200,200,200
1035.jpg,200,200,200
1036.jpg,200,200,200
1037.jpg,200,200,200
1038.jpg,200,200,200
1039.jpg,200,200,200
1040.jpg,300,200,200
1041.jpg,300,200,200
1042.jpg,300,200,200
1043.jpg,300,200,200
1044.jpg,300,200,200
1045.jpg,300,200,200
1046.jpg,300,200,200
1047.jpg,300,200,200
1048.jpg,300,200,200
1049.jpg,300,200,200
